asin,reviewText,overall,category,summary
B001IKJOLW,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",5.0,AMAZON_FASHION_5,Very Happy Customer
B001IKJOLW,"Cute shoe, fit as expected, and very comfortable.",5.0,AMAZON_FASHION_5,and very comfortable.
B001IKJOLW,"On time, nice sneakers. Fit as expected.",5.0,AMAZON_FASHION_5,nice sneakers. Fit as expected
B001IKJOLW,"Perfect fit, as always.",5.0,AMAZON_FASHION_5,5 stars
B001IKJOLW,"Great shoe, very comfortable",5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Love these sneakers! Perfect fit and super light,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,5.0,AMAZON_FASHION_5,These shoes fit like a glove
B001IKJOLW,Fit true to size,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Love the fit,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Nike always makes a good shoe ..abit rough breaking them in but after 9 hours on my feet anyone's feet would hurt abit,4.0,AMAZON_FASHION_5,Nike always makes a good shoe.
B001IKJOLW,Oops! I returned these because I ordered wrong size!,1.0,AMAZON_FASHION_5,One Star
B001IKJOLW,Extremely comfortable sneaker!,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Good looking shoe,5.0,AMAZON_FASHION_5, Shoes
B001IKJOLW,I have had this style before in a different color and have received many compliments on the shoes.  They are great walking shoes!  I wear orthotics and these shoes are one of the best I have found to accommodate them for fit.,4.0,AMAZON_FASHION_5,Love these shoes
B001IKJOLW,"I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",1.0,AMAZON_FASHION_5,I loved these shoes
B001IKJOLW,Great! Super comfy and cute! No issues and fit perfect!,5.0,AMAZON_FASHION_5,perfect
B001IKJOLW,Good shoes,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,I returned them...found a Ryka pair I liked better,3.0,AMAZON_FASHION_5,found a Ryka pair I liked
B001IKJOLW,BEST sneakers I've ever purchased!!!!,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Excellent ...!!!,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,"the best sneakers by far! I had never owned a pair of Nike sneakers, and I went solely on the reviews by others...
And I absolutely loved them!!",5.0,AMAZON_FASHION_5,the best sneakers by far
B001IKJOLW,"Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",5.0,AMAZON_FASHION_5,Classically comfortable and durable
B001IKJOLW,Right one is slightly tight.. hope it will stretch out.. !!,4.0,AMAZON_FASHION_5,Four Stars
B001IKJOLW,They're ugly: the toe is rounded and the material is weird. the Nike Womens Flex Trainer 6 is way better looking and costs about the same.,3.0,AMAZON_FASHION_5,the Nike Womens Flex Trainer 6 is way better looking and costs about the same
B001IKJOLW,So lightweight and awesome!,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Luv them!!,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Love the color and fit. I use them to work on at the gym on the treadmill and they are very light and comfortable.,5.0,AMAZON_FASHION_5,Love the color and fit
B001IKJOLW,"Bought these shoes with HIIT in mind, but not too sure how I like the fit on my foot. First time to wear them, not great for running. Maybe after they're broken in a little they'll get better. If you just need a comfortable pair of shoes for walking, they're fine.",3.0,AMAZON_FASHION_5,OK
B001IKJOLW,My daughter loves them. Great fit!,5.0,AMAZON_FASHION_5,Great fit!
B001IKJOLW,This is a very attractive shoe. It is true to size and fits as expected. Very satisfied with the seller - delivered on time.,5.0,AMAZON_FASHION_5,Very satisfied with the seller - delivered on time
B001IKJOLW,"Fits good, very lightweight.",4.0,AMAZON_FASHION_5,Four Stars
B001IKJOLW,"Comfortable shoe for both workout sessions and walking.  Neither too bulky nor too light.  This is my second pair because they fit and have no neon or pink colors, just nice basic B&W.",5.0,AMAZON_FASHION_5,Comfortable shoe for both workout sessions and walking
B001IKJOLW,Nice,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,5.0,AMAZON_FASHION_5,These are the best shoes I have ever use for my workouts
B001IKJOLW,I love these shoes.  They fit as expected and they look really nice on.  These shoes have a narrow base which I really like.  I don't like the ones that make your foot look wide.,5.0,AMAZON_FASHION_5,I love these shoes
B001IKJOLW,Love this product.  Great fit.,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Very low cut heel so if you training and pushing sleds - I ran right out of shoes! Although the traction on toe and heel are great,3.0,AMAZON_FASHION_5,Low cut heels
B001IKJOLW,Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,5.0,AMAZON_FASHION_5,Perfect
B001IKJOLW,Love! Great price too.,5.0,AMAZON_FASHION_5,Exactly what I wanted
B001IKJOLW,"It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.

I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.

Otherwise, very good shoes",4.0,AMAZON_FASHION_5,Light shoes
B001IKJOLW,"Good indoor training shoes for running on treadmill, doing lunges and regular exercises at the gym. These are very flexible, light weight and comfortable. Grip is okay - sticky rubber is used only at the edges of heel and toe areas so I slipped a little when I worked on cable machines, resistance band, etc. on un-carpeted floor.  I would emphasize that if you do lifting as a part of your everyday routine workout I would not recommend them because mine (cushion) lasted only for six months and this is the reason I gave three stars. Other than that, I liked them!",3.0,AMAZON_FASHION_5,Good indoor training shoes
B001IKJOLW,Perf.,5.0,AMAZON_FASHION_5,So Perf.
B001IKJOLW,Best shoes ever!!!,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Fit good,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,I use these for my Cardio Dance class and they are perfect and very cute. I would definitely recommend. They also cam earlier than expected!!,5.0,AMAZON_FASHION_5,Great work out shoe
B001IKJOLW,"I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",5.0,AMAZON_FASHION_5,I love these shoes so much that I reordered another pair ...
B001IKJOLW,Love these sneakers. Light weight and comfortable even without socks.,5.0,AMAZON_FASHION_5,"Comfortable, light weight, nice."
B001IKJOLW,Nice product,4.0,AMAZON_FASHION_5,Four Stars
B001IKJOLW,I feel like this pair of shoes was made for my feet. Great fit and comfort! Very pleased with this purchase.,5.0,AMAZON_FASHION_5,I feel like this pair of shoes was made for my feet
B001IKJOLW,Quick tranasaction!!!  Loved the shoes!!!  Would purchase from them again!!!,5.0,AMAZON_FASHION_5,Awesome shoes!!!
B001IKJOLW,"I got the impression it's cushiony and comfy by reading the reviews on this product, when i tried it on it was a much firmer than my other work shoes, i'm standing all day and need enough support and comfort, this isn't the right product for that.
So i had to return it, but i would assume it would work fine for training.

It looks decent and clean. and seems sturdy.  just not the right thing for me.
I was refunded instantly upon returning so.. credit for that.",3.0,AMAZON_FASHION_5,Just wasn't what i was looking for
B001IKJOLW,"So comfortable, I don't even feel like I have a sneaker on. Based on the other reviews I got a half a size up and glad I did.",5.0,AMAZON_FASHION_5,"So comfortable, I don't even feel like I have a ..."
B001IKJOLW,they are very comfortable feel like you have nothing on.,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,My favorite nike shoe,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Super comfortable and extremely lightweight. Great for crossfit!,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Beautiful I love them comfy,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,I've not even had them a month and the bottom is coming off. I'm not happy!,1.0,AMAZON_FASHION_5,Falling apart already!!
B001IKJOLW,Love them! Fit exactly as expected in length and width! I would definitely buy these again.,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,"My second pair, love the fit, light weight and great support.",5.0,AMAZON_FASHION_5,love the fit
B001IKJOLW,I have wide feet and these were too narrow but very nice looking.,4.0,AMAZON_FASHION_5,Nike
B001IKJOLW,Ugh... way to large - is this for a man?,3.0,AMAZON_FASHION_5,Nope
B001IKJOLW,The shoe fit has expected. It is comfortable.,5.0,AMAZON_FASHION_5,It is comfortable.
B001IKJOLW,"They fit great, look great, are quite comfortable and are just what I was looking for!",5.0,AMAZON_FASHION_5,Perfect cross trainers
B001IKJOLW,"Super comfy, true Size , I use them for boot Camp,  cross fit and they are great , absolutely recommended it.",5.0,AMAZON_FASHION_5,Great training shoes
B001IKJOLW,"Love them absolutely comfortable. I'm very picky with sneakers and this ones for the price are great I use them for cross fit , boot camp & they work great . The sole is very flexible , true size . I have a wide feet and they fit perfectly. Very nice looking Great sneakers.",5.0,AMAZON_FASHION_5,Amazing training Sneakers.
B001IKJOLW,Wife happy with fit.,4.0,AMAZON_FASHION_5,HIIT shoes
B001IKJOLW,They run big. Order a full size smaller.,4.0,AMAZON_FASHION_5,Four Stars
B001IKJOLW,"Super light and very comfortable. I'm a runner and they lack a bit in arch support, so the soles of my feet are a sore. I'm going to add an insert to try fix the problem.",3.0,AMAZON_FASHION_5,Lack support but overall good shoe
B001IKJOLW,"Just because they are white, they do need a washing regularly but I have received many compliments on how pretty these white and pink shoes are. Extremely good Nike quality. Highly recommended.",5.0,AMAZON_FASHION_5,Adorable shoes
B001IKJOLW,Arrived in time. Fit as exoected. They take some breaking in but I wore them 2 days in a row for more than five hours per day.,5.0,AMAZON_FASHION_5,Wide sneaker for wide feet
B001IKJOLW,I've been using these to exercise and they are nice a roomy and allow my feet to breath. Also love the colors.,5.0,AMAZON_FASHION_5,I've been using these to exercise and they are nice a roomy and allow my feet to breath
B001IKJOLW,Comfortable from the start and very light.,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,As expected.,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,"Lightweight, comfortable, supportive. Very happy I bought these shoes for working out.",4.0,AMAZON_FASHION_5,Great training shoes
B001IKJOLW,"I love these and have them in a light blue too. Very light weight, airy, and comfortable.",5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,good quality,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Very comfortable sneakers and I also like the way it fits.,4.0,AMAZON_FASHION_5,Four Stars
B001IKJOLW,"Purchased to wear for weightlifting and Zumba. Zumba trial was last night, and they were great! Super comfortable, good ventilation! Not too much padding, very minimalist, which is just what I wanted",4.0,AMAZON_FASHION_5,and they were great! Super comfortable
B001IKJOLW,Comfortable and lightweight.,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,"I love these shoes my second pair of 40 plus $ shoes and they both have certainly out done the $100 K-swiss that I'm looking to return . The shoes are extremely comfortable, all my clients love them, just wish they came in more colors.",5.0,AMAZON_FASHION_5,I love these shoes my second pair of 40 plus $ ...
B001IKJOLW,"They fit as expected and perfect for training, the shoelaces are a little bit too long. Other than that these shoes are as I expected them !",4.0,AMAZON_FASHION_5,They fit as expected and perfect for training
B001IKJOLW,Extremely well fitting and light weight,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Perfect,5.0,AMAZON_FASHION_5,Five Stars
B001IKJOLW,Love them,5.0,AMAZON_FASHION_5,Five Stars
